,Unnamed: 0,Unnamed: 0.1,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,0,2022-11-04,WTC/USDT,0.2651,,0.2732,,0.2641,,0.2717,,
1,1,1,2022-11-05,WTC/USDT,0.2716,0.0245190494153149,0.2774,0.0153733528550512,0.269,0.0185535781900796,0.2707,-0.0036805299963195,-0.5159944463888856
2,2,2,2022-11-06,WTC/USDT,0.2704,-0.004418262150221,0.2708,-0.0237923576063445,0.257,-0.0446096654275093,0.258,-0.046915404506834,2.537567127887296
3,3,3,2022-11-07,WTC/USDT,0.258,-0.0458579881656803,0.2706,-0.0007385524372229,0.257,0.0,0.2669,0.0344961240310077,-2.293405885260468
4,4,4,2022-11-08,WTC/USDT,0.2672,0.0356589147286821,0.2681,-0.0092387287509239,0.21,-0.1828793774319066,0.2172,-0.1862120644436119,1.875980638253726
5,5,5,2022-11-09,WTC/USDT,0.217,-0.1878742514970059,0.217,-0.1906005221932115,0.1568,-0.2533333333333333,0.1656,-0.2375690607734807,1.678941637028268
6,6,6,2022-11-10,WTC/USDT,0.1656,-0.2368663594470046,0.207,-0.0460829493087557,0.1647,0.0503826530612245,0.1995,0.2047101449275363,1.9421337409306942
7,7,7,2022-11-11,WTC/USDT,0.1996,0.2053140096618357,0.2017,-0.0256038647342995,0.1794,0.0892531876138433,0.1849,-0.0731829573934836,2.4265394667438716
8,8,8,2022-11-12,WTC/USDT,0.185,-0.0731462925851703,0.1863,-0.0763510163609321,0.1771,-0.0128205128205127,0.1824,-0.0135208220659815,0.8937947725715313
9,9,9,2022-11-13,WTC/USDT,0.1824,-0.014054054054054,0.1895,0.0171765968867418,0.1756,-0.0084697910784867,0.1783,-0.0224780701754386,0.7836574125108106
10,10,10,2022-11-14,WTC/USDT,0.1783,-0.0224780701754386,0.1822,-0.0385224274406332,0.1693,-0.035876993166287,0.1787,0.0022434099831745,0.12649614486289362
11,11,11,2022-11-15,WTC/USDT,0.1782,-0.0005608524957935,0.19,0.0428100987925357,0.1776,0.0490253987005315,0.1835,0.0268606603245662,1.5880248651336282
12,12,12,2022-11-16,WTC/USDT,0.1836,0.0303030303030304,0.2018,0.0621052631578946,0.1824,0.0270270270270269,0.1925,0.0490463215258856,-3.4856010688816106
13,13,13,2022-11-17,WTC/USDT,0.1925,0.0484749455337689,0.2084,0.0327056491575816,0.1916,0.0504385964912279,0.1972,0.0244155844155842,13.65204776431427
