,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change
0,1667520000000,MDT/USDT,0.03045,,0.03141,,0.03,,0.03129,
1,1667606400000,MDT/USDT,0.03129,0.027586206896551557,0.032,0.018783826806749504,0.03095,0.03166666666666673,0.03103,-0.008309364014062015
2,1667692800000,MDT/USDT,0.03103,-0.008309364014062015,0.03219,0.005937500000000151,0.0305,-0.014539579967689842,0.03067,-0.011601675797615174
3,1667779200000,MDT/USDT,0.03066,-0.011923944569771194,0.03096,-0.03821062441752099,0.03,-0.016393442622950838,0.03022,-0.01467231822627968
4,1667865600000,MDT/USDT,0.03014,-0.016960208741030658,0.03028,-0.021963824289405687,0.02475,-0.17499999999999993,0.02573,-0.1485771012574454
5,1667952000000,MDT/USDT,0.02566,-0.14863968148639684,0.02588,-0.14531043593130788,0.0185,-0.2525252525252526,0.01924,-0.25223474543334623
6,1668038400000,MDT/USDT,0.01925,-0.2498051441932969,0.02404,-0.07109737248840808,0.01897,0.02540540540540559,0.02344,0.21829521829521825
7,1668124800000,MDT/USDT,0.02338,0.2145454545454546,0.02347,-0.023710482529118004,0.02102,0.10806536636794939,0.02161,-0.07807167235494872
8,1668211200000,MDT/USDT,0.02162,-0.0752780153977759,0.02229,-0.050276949296974904,0.02097,-0.0023786869647954845,0.02159,-0.0009254974548819073
9,1668297600000,MDT/USDT,0.0216,-0.0009250693802034249,0.02186,-0.019291161956034086,0.02058,-0.01859799713876953,0.02087,-0.03334877257989821
10,1668384000000,MDT/USDT,0.02084,-0.03518518518518521,0.02164,-0.010064043915828047,0.01966,-0.04470359572400395,0.02096,0.004312410158121782
11,1668470400000,MDT/USDT,0.02105,0.010076775431861806,0.0224,0.03512014787430684,0.02092,0.06408952187182093,0.0216,0.03053435114503822
12,1668556800000,MDT/USDT,0.0216,0.026128266033254244,0.0217,-0.03125,0.02086,-0.002868068833652093,0.02129,-0.014351851851851949
13,1668643200000,MDT/USDT,0.02129,-0.014351851851851949,0.025,0.15207373271889413,0.02092,0.0028763183125599667,0.0215,0.00986378581493641
