,Unnamed: 0,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,2022-11-04,DATA/USDT,0.03206,,0.03357,,0.032,,0.03341,,
1,1,2022-11-05,DATA/USDT,0.0334,0.041796631316282,0.0337,0.0038725052129877,0.0326,0.0187499999999998,0.03304,-0.0110745285842562,-1.5526011882977495
2,2,2022-11-06,DATA/USDT,0.03302,-0.011377245508982,0.03315,-0.0163204747774481,0.03201,-0.0180981595092024,0.03209,-0.0287530266343825,1.5551978285522128
3,3,2022-11-07,DATA/USDT,0.03214,-0.0266505148394912,0.03529,0.0645550527903469,0.0319,-0.0034364261168384,0.03254,0.0140230601433468,-0.9322951364972113
4,4,2022-11-08,DATA/USDT,0.03254,0.0124455507156191,0.0328,-0.0705582317937092,0.0275,-0.1379310344827585,0.02858,-0.1216963736939151,1.226021748255779
5,5,2022-11-09,DATA/USDT,0.02858,-0.1216963736939151,0.0287,-0.1250000000000001,0.02212,-0.1956363636363636,0.02257,-0.2102869139258223,1.4861339871561836
6,6,2022-11-10,DATA/USDT,0.02255,-0.2109867039888033,0.0264,-0.0801393728222996,0.02219,0.0031645569620253,0.02565,0.1364643331856445,1.2946695241081723
7,7,2022-11-11,DATA/USDT,0.02561,0.1356984478935698,0.0263,-0.0037878787878787,0.02376,0.070752591257323,0.02458,-0.0417153996101363,1.3831644296736345
8,8,2022-11-12,DATA/USDT,0.02459,-0.039828192112456,0.02493,-0.0520912547528517,0.02382,0.0025252525252525,0.02442,-0.0065093572009764,0.43030145731092573
9,9,2022-11-13,DATA/USDT,0.02437,-0.0089467263115088,0.0247,-0.0092258323305255,0.02359,-0.0096557514693534,0.02386,-0.022932022932023,0.7994836573730495
10,10,2022-11-14,DATA/USDT,0.02377,-0.0246204349610176,0.02437,-0.0133603238866396,0.02258,-0.0428147520135651,0.02406,0.0083822296730931,0.4726375236599609
11,11,2022-11-15,DATA/USDT,0.02398,0.0088346655448043,0.02516,0.0324169060320065,0.02381,0.054472984942427,0.02439,0.0137157107231919,0.8108843717251556
12,12,2022-11-16,DATA/USDT,0.02432,0.0141784820683903,0.02778,0.1041335453100158,0.02353,-0.0117597648047039,0.02452,0.0053300533005331,-0.3787937383179455
13,13,2022-11-17,DATA/USDT,0.02462,0.0123355263157893,0.02473,-0.1097912167026637,0.02357,0.0016999575010625,0.02417,-0.014274061990212,-7.981384871409162
14,14,2022-11-18,DATA/USDT,0.02414,-0.0194963444354182,0.02466,-0.002830570157703,0.024,0.0182435299109036,0.0245,0.0136532892014895,28.8857223312145
15,15,2022-11-19,DATA/USDT,0.02454,0.0165700082850039,0.02461,-0.0020275750202758,0.02417,0.0070833333333333,0.02456,0.0024489795918365,177.8220053249634
16,16,2022-11-20,DATA/USDT,0.02459,0.002037489812551,0.0273,0.1093051605038601,0.02454,0.0153082333471243,0.02521,0.0264657980456026,-1.0512470545944432
17,17,2022-11-21,DATA/USDT,0.02513,0.0219601464009759,0.02522,-0.0761904761904762,0.02375,-0.0321923390383047,0.02453,-0.0269734232447441,0.8801329504785786
