,Unnamed: 0,Unnamed: 0.1,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,0,2022-11-04,WAN/USDT,0.1815,,0.1891,,0.1808,,0.1889,,
1,1,1,2022-11-05,WAN/USDT,0.1889,0.040771349862259,0.1908,0.0089899524061343,0.1885,0.0425884955752213,0.1886,-0.0015881418740075,-0.2226506475656965
2,2,2,2022-11-06,WAN/USDT,0.1887,-0.0010587612493383,0.196,0.0272536687631028,0.1867,-0.009549071618037,0.1869,-0.0090137857900317,0.4875389386287871
3,3,3,2022-11-07,WAN/USDT,0.1868,-0.0100688924218336,0.2141,0.0923469387755102,0.1859,-0.0042849491162292,0.1939,0.0374531835205991,-2.4900000774195146
4,4,4,2022-11-08,WAN/USDT,0.194,0.0385438972162741,0.1944,-0.0920130780009342,0.155,-0.1662183969876278,0.1672,-0.1376998452810727,1.3872476222723493
5,5,5,2022-11-09,WAN/USDT,0.167,-0.1391752577319587,0.1672,-0.139917695473251,0.1377,-0.1116129032258065,0.1399,-0.1632775119617224,1.1539104137987892
6,6,6,2022-11-10,WAN/USDT,0.1398,-0.1628742514970059,0.1567,-0.0627990430622008,0.1388,0.0079883805374003,0.1537,0.0986418870621872,0.9358389990899719
7,7,7,2022-11-11,WAN/USDT,0.1539,0.1008583690987123,0.1564,-0.0019144862795149,0.1402,0.0100864553314119,0.1464,-0.0474951203643461,1.5748035901607116
8,8,8,2022-11-12,WAN/USDT,0.1466,-0.0474333983105913,0.1468,-0.0613810741687979,0.1407,0.0035663338088445,0.1411,-0.0362021857923496,2.3931477138713872
9,9,9,2022-11-13,WAN/USDT,0.1411,-0.0375170532060027,0.1433,-0.023841961852861,0.137,-0.0262970859985783,0.1401,-0.0070871722182849,0.247081488724433
10,10,10,2022-11-14,WAN/USDT,0.1403,-0.0056697377746278,0.1421,-0.008374040474529,0.1331,-0.0284671532846716,0.1416,0.0107066381156317,0.603700819835471
11,11,11,2022-11-15,WAN/USDT,0.1418,0.0106913756236635,0.1442,0.0147783251231525,0.139,0.0443275732531931,0.1399,-0.0120056497175141,-0.7097841245570651
12,12,12,2022-11-16,WAN/USDT,0.1399,-0.0133991537376587,0.143,-0.0083217753120665,0.1367,-0.0165467625899282,0.1391,-0.0057183702644746,0.4063904669302023
13,13,13,2022-11-17,WAN/USDT,0.1393,-0.0042887776983558,0.14,-0.0209790209790208,0.136,-0.0051207022677394,0.1376,-0.01078360891445,-6.029687492460296
14,14,14,2022-11-18,WAN/USDT,0.1376,-0.0122038765254846,0.1418,0.0128571428571429,0.1371,0.0080882352941176,0.1386,0.007267441860465,15.375438441363652
15,15,15,2022-11-19,WAN/USDT,0.1386,0.007267441860465,0.1404,-0.0098730606488012,0.137,-0.0007293946024798,0.1391,0.0036075036075036,261.9431896622182
16,16,16,2022-11-20,WAN/USDT,0.1391,0.0036075036075036,0.1462,0.0413105413105412,0.136,-0.0072992700729926,0.137,-0.0150970524802299,0.5996695027126304
17,17,17,2022-11-21,WAN/USDT,0.1375,-0.0115025161754133,0.1382,-0.054719562243502,0.1314,-0.0338235294117648,0.1337,-0.0240875912408758,0.7859693060236602
18,18,18,2022-11-22,WAN/USDT,0.1333,-0.0305454545454546,0.1374,-0.0057887120115773,0.1302,-0.009132420091324,0.1369,0.0239341810022437,0.847553576369123
19,19,19,2022-11-23,WAN/USDT,0.1371,0.0285071267816954,0.1491,0.0851528384279476,0.136,0.0445468509984638,0.1467,0.0715850986121255,3.0879844221310826
20,20,20,2022-11-24,WAN/USDT,0.1467,0.0700218818380744,0.1533,0.028169014084507,0.1431,0.0522058823529412,0.1462,-0.0034083162917518,13.603040939123002
21,21,21,2022-11-25,WAN/USDT,0.1462,-0.0034083162917518,0.1463,-0.0456621004566208,0.1418,-0.0090845562543675,0.1438,-0.0164158686730505,3.547535259868855
22,22,22,2022-11-26,WAN/USDT,0.1438,-0.0164158686730505,0.163,0.114149008885851,0.1408,-0.007052186177715,0.1442,0.0027816411682892,-0.7229615355079234
23,23,23,2022-11-27,WAN/USDT,0.1442,0.0027816411682892,0.152,-0.0674846625766871,0.1436,0.0198863636363635,0.1479,0.0256588072122052,-14.176142148996139
24,24,24,2022-11-28,WAN/USDT,0.1476,0.0235783633841886,0.37,1.4342105263157894,0.1413,-0.0160167130919219,0.203,0.3725490196078431,-28.352832178408292
25,25,25,2022-11-29,WAN/USDT,0.2023,0.3705962059620595,0.2683,-0.2748648648648649,0.1776,0.256900212314225,0.2124,0.0463054187192117,3.2695130485450044
26,26,26,2022-11-30,WAN/USDT,0.2124,0.0499258526940187,0.2592,-0.0339172568020872,0.1945,0.0951576576576576,0.2057,-0.0315442561205273,-0.7192624947503891
