,Unnamed: 0,Unnamed: 0.1,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,0,1667260800000,YFI/USDT,8122.0,,8329.0,,7976.0,,8021.0,,
1,1,1,1667347200000,YFI/USDT,8025.0,-0.0119428712139867,8212.0,-0.0140473045983912,7671.0,-0.0382397191574723,7861.0,-0.0199476374516893,1.231538445530704
2,2,2,1667433600000,YFI/USDT,7862.0,-0.0203115264797507,8548.0,0.040915733073551,7820.0,0.0194238039369052,7930.0,0.0087775092227451,3.159752794842698
3,3,3,1667520000000,YFI/USDT,7922.0,0.0076316458916305,8499.0,-0.0057323350491342,7895.0,0.0095907928388747,8390.0,0.0580075662042876,1.2461001982505857
4,4,4,1667606400000,YFI/USDT,8390.0,0.059075990911386,8596.0,0.0114131074244028,8148.0,0.0320455984800507,8285.0,-0.0125148986889154,-1.7545348705369763
5,5,5,1667692800000,YFI/USDT,8280.0,-0.0131108462455303,8310.0,-0.0332712889716146,7913.0,-0.0288414334806087,7942.0,-0.0414001207000603,2.239255666307563
6,6,6,1667779200000,YFI/USDT,7942.0,-0.0408212560386473,8206.0,-0.0125150421179301,7825.0,-0.0111209402249462,7988.0,0.0057919919415765,-0.38506901222446455
7,7,7,1667865600000,YFI/USDT,7983.0,0.0051624276001007,8044.0,-0.0197416524494272,6102.0,-0.2201916932907348,6710.0,-0.1599899849774662,1.6118081018489425
8,8,8,1667952000000,YFI/USDT,6717.0,-0.1585869973694099,6717.0,-0.1649676777722526,5289.0,-0.1332350049164208,5479.0,-0.1834575260804769,1.296526063452346
9,9,9,1668038400000,YFI/USDT,5483.0,-0.183712967098407,6910.0,0.028733065356558,5389.0,0.0189071658158441,6691.0,0.2212082496805987,2.098655177196951
10,10,10,1668124800000,YFI/USDT,6707.0,0.2232354550428597,6707.0,-0.0293777134587553,6143.0,0.1399146409352385,6449.0,-0.0361679868480048,1.1992279438432691
11,11,11,1668211200000,YFI/USDT,6450.0,-0.0383181750410019,6461.0,-0.0366780975100641,5714.0,-0.0698355852189483,5757.0,-0.1073034579004497,7.093301670730126
12,12,12,1668297600000,YFI/USDT,5766.0,-0.106046511627907,5950.0,-0.0790899241603466,5583.0,-0.0229261463073153,5704.0,-0.0092061837762723,0.320957008359895
13,13,13,1668384000000,YFI/USDT,5700.0,-0.0114464099895941,6297.0,0.0583193277310924,5367.0,-0.0386888769478774,6027.0,0.0566269284712481,3.1929465415428466
14,14,14,1668470400000,YFI/USDT,6034.0,0.05859649122807,6758.0,0.0732094648245196,5956.0,0.1097447363517793,6437.0,0.0680272108843538,4.021826011895987
15,15,15,1668556800000,YFI/USDT,6437.0,0.0667882001988731,6796.0,0.0056229653743711,6180.0,0.0376091336467427,6267.0,-0.0264098182383097,1.8768806266508113
16,16,16,1668643200000,YFI/USDT,6267.0,-0.0264098182383097,6370.0,-0.0626839317245439,5957.0,-0.036084142394822,6009.0,-0.0411680229775012,-23.01922438082201
17,17,17,1668729600000,YFI/USDT,6001.0,-0.0424445508217647,6237.0,-0.0208791208791209,5908.0,-0.0082256169212691,6071.0,0.0103178565485104,21.82907978548204
18,18,18,1668816000000,YFI/USDT,6073.0,0.0119980003332778,6720.0,0.0774410774410774,6015.0,0.0181110358835476,6565.0,0.0813704496788008,5908.36141889924
19,19,19,1668902400000,YFI/USDT,6564.0,0.0808496624403096,6797.0,0.0114583333333333,6021.0,0.0009975062344138,6131.0,-0.0661081492764661,2.6258795254096565
20,20,20,1668988800000,YFI/USDT,6131.0,-0.0659658744667885,6527.0,-0.0397234073856113,5725.0,-0.0491612688922106,6060.0,-0.0115804925786984,0.3778672439461735
