,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change
0,1667520000000,WAN/USDT,0.1815,,0.1891,,0.1808,,0.1889,
1,1667606400000,WAN/USDT,0.1889,0.040771349862259054,0.1908,0.008989952406134316,0.1885,0.042588495575221375,0.1886,-0.001588141874007576
2,1667692800000,WAN/USDT,0.1887,-0.001058761249338347,0.196,0.027253668763102867,0.1867,-0.009549071618037086,0.1869,-0.009013785790031759
3,1667779200000,WAN/USDT,0.1868,-0.01006889242183362,0.2141,0.09234693877551026,0.1859,-0.004284949116229231,0.1939,0.03745318352059912
4,1667865600000,WAN/USDT,0.194,0.03854389721627416,0.1944,-0.09201307800093428,0.155,-0.16621839698762786,0.1672,-0.1376998452810727
5,1667952000000,WAN/USDT,0.167,-0.1391752577319587,0.1672,-0.13991769547325106,0.1377,-0.11161290322580653,0.1399,-0.16327751196172247
6,1668038400000,WAN/USDT,0.1398,-0.16287425149700596,0.1567,-0.06279904306220085,0.1388,0.007988380537400364,0.1537,0.09864188706218724
7,1668124800000,WAN/USDT,0.1539,0.10085836909871237,0.1564,-0.0019144862795149598,0.1402,0.010086455331411948,0.1464,-0.04749512036434611
8,1668211200000,WAN/USDT,0.1466,-0.047433398310591346,0.1468,-0.0613810741687979,0.1407,0.003566333808844524,0.1411,-0.036202185792349684
9,1668297600000,WAN/USDT,0.1411,-0.03751705320600274,0.1433,-0.023841961852861027,0.137,-0.026297085998578384,0.1401,-0.007087172218284921
10,1668384000000,WAN/USDT,0.1403,-0.00566973777462787,0.1421,-0.008374040474529054,0.1331,-0.028467153284671642,0.1416,0.010706638115631772
11,1668470400000,WAN/USDT,0.1418,0.010691375623663513,0.1442,0.01477832512315258,0.139,0.04432757325319314,0.1399,-0.012005649717514166
12,1668556800000,WAN/USDT,0.1399,-0.013399153737658764,0.143,-0.00832177531206657,0.1367,-0.016546762589928266,0.1391,-0.005718370264474637
13,1668643200000,WAN/USDT,0.1393,-0.0042887776983558945,0.14,-0.020979020979020824,0.136,-0.005120702267739419,0.1376,-0.010783608914450071
14,1668729600000,WAN/USDT,0.1376,-0.012203876525484603,0.1418,0.0128571428571429,0.1371,0.008088235294117618,0.1386,0.007267441860465018
15,1668816000000,WAN/USDT,0.1386,0.007267441860465018,0.1404,-0.009873060648801224,0.137,-0.0007293946024798936,0.1391,0.003607503607503615
16,1668902400000,WAN/USDT,0.1391,0.003607503607503615,0.1462,0.04131054131054124,0.136,-0.007299270072992692,0.137,-0.015097052480229967
17,1668988800000,WAN/USDT,0.1375,-0.011502516175413313,0.1382,-0.05471956224350205,0.1314,-0.03382352941176481,0.1337,-0.024087591240875894
