,Unnamed: 0,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,2022-11-04,VET/USDT,0.02366,,0.02552,,0.02361,,0.02541,,
1,1,2022-11-05,VET/USDT,0.0254,0.073541842772612,0.02598,0.0180250783699058,0.02524,0.0690385429902582,0.02597,0.0220385674931129,3.089712200195234
2,2,2022-11-06,VET/USDT,0.02597,0.0224409448818898,0.02661,0.0242494226327945,0.0246,-0.0253565768621235,0.02467,-0.0500577589526376,2.7075312458494505
3,3,2022-11-07,VET/USDT,0.02467,-0.0500577589526376,0.02773,0.0420894400601277,0.0245,-0.0040650406504064,0.02677,0.0851236319416293,-5.659274598334512
4,4,2022-11-08,VET/USDT,0.02678,0.085528982569923,0.02846,0.0263252794807067,0.021,-0.1428571428571428,0.02342,-0.1251400821815464,1.2607151526057565
5,5,2022-11-09,VET/USDT,0.02341,-0.1258401792382375,0.024,-0.15671117357695,0.0189,-0.1,0.01949,-0.1678052946199829,1.1859090368670362
6,6,2022-11-10,VET/USDT,0.0195,-0.1670226398974796,0.0227,-0.0541666666666665,0.01909,0.01005291005291,0.02216,0.1369933299127756,1.299688241636641
7,7,2022-11-11,VET/USDT,0.02215,0.1358974358974358,0.02252,-0.0079295154185022,0.02048,0.0728129910948141,0.02144,-0.0324909747292417,1.0773086426335503
8,8,2022-11-12,VET/USDT,0.02144,-0.0320541760722347,0.02146,-0.0470692717584368,0.0199,-0.0283203125,0.02009,-0.0629664179104477,4.16239892081053
9,9,2022-11-13,VET/USDT,0.0201,-0.0625,0.02049,-0.0452003727865796,0.019,-0.0452261306532664,0.0192,-0.0443006470881036,1.5444622335751934
10,10,2022-11-14,VET/USDT,0.0192,-0.0447761194029852,0.01976,-0.0356271351878966,0.01795,-0.0552631578947367,0.01917,-0.0015624999999999,-0.08810258839473334
11,11,2022-11-15,VET/USDT,0.01917,-0.0015624999999999,0.02035,0.0298582995951417,0.01892,0.0540389972144845,0.01973,0.0292123109024518,1.727056428269577
12,12,2022-11-16,VET/USDT,0.01973,0.0292123109024518,0.02085,0.0245700245700246,0.01938,0.0243128964059198,0.01988,0.0076026355803344,-0.540300554265725
13,13,2022-11-17,VET/USDT,0.01988,0.0076026355803344,0.02018,-0.0321342925659472,0.01893,-0.0232198142414862,0.01931,-0.0286720321931588,-16.032053394188413
14,14,2022-11-18,VET/USDT,0.01931,-0.0286720321931588,0.01966,-0.0257680872150644,0.01894,0.0005282620179609,0.01921,-0.0051786639047125,-10.956293783177827
15,15,2022-11-19,VET/USDT,0.01921,-0.0051786639047125,0.01951,-0.0076297049847405,0.0187,-0.0126715945089755,0.01918,-0.0015616866215514,-113.39508408283106
16,16,2022-11-20,VET/USDT,0.01918,-0.0015616866215514,0.01931,-0.0102511532547411,0.01783,-0.046524064171123,0.018,-0.0615224191866528,2.443729898114275
17,17,2022-11-21,VET/USDT,0.018,-0.0615224191866528,0.01842,-0.046090108751942,0.01744,-0.0218732473359505,0.01775,-0.0138888888888889,0.453189372580985
18,18,2022-11-22,VET/USDT,0.01774,-0.0144444444444444,0.01822,-0.0108577633007599,0.01727,-0.0097477064220183,0.01817,0.0236619718309858,0.8379141466097141
19,19,2022-11-23,VET/USDT,0.01817,0.02423900789177,0.01904,0.0450054884742041,0.01804,0.0445859872611464,0.01902,0.0467804072647219,2.017978206290268
20,20,2022-11-24,VET/USDT,0.01903,0.047330764997248,0.01931,0.0141806722689075,0.01865,0.0338137472283812,0.0191,0.0042060988433227,-16.787096578501217
21,21,2022-11-25,VET/USDT,0.0191,0.003678402522333,0.01924,-0.0036250647332988,0.01853,-0.0064343163538873,0.019,-0.0052356020942407,1.1314346749406994
22,22,2022-11-26,VET/USDT,0.019,-0.0052356020942407,0.01937,0.0067567567567565,0.01876,0.0124123043712895,0.0189,-0.0052631578947368,1.367919326395289
23,23,2022-11-27,VET/USDT,0.0189,-0.0052631578947368,0.01937,0.0,0.01867,-0.0047974413646055,0.01878,-0.0063492063492063,3.507850189421249
24,24,2022-11-28,VET/USDT,0.01878,-0.0063492063492063,0.01894,-0.0221992772328343,0.01797,-0.0374933047670058,0.01823,-0.0292864749733759,2.228846316362177
25,25,2022-11-29,VET/USDT,0.01822,-0.0298189563365283,0.01873,-0.0110876451953536,0.01809,0.0066777963272119,0.01853,0.0164563905650028,1.1619457327551732
26,26,2022-11-30,VET/USDT,0.01853,0.0170142700329309,0.01934,0.0325680726107848,0.01853,0.0243228302929796,0.01923,0.0377765785213166,0.8613700068423721
27,27,2022-12-01,VET/USDT,0.01923,0.0377765785213166,0.01934,0.0,0.019,0.0253642741500268,0.01906,-0.0088403536141445,0.8145844575394643
28,28,2022-12-02,VET/USDT,0.01906,-0.0088403536141445,0.01945,0.0056876938986556,0.01881,-0.01,0.01942,0.018887722980063,2.779438861836077
29,29,2022-12-03,VET/USDT,0.01942,0.018887722980063,0.0196,0.0077120822622107,0.01898,0.0090377458798511,0.01902,-0.0205973223480947,1.6963702206426308
30,30,2022-12-04,VET/USDT,0.01902,-0.0205973223480947,0.01937,-0.0117346938775511,0.01902,0.0021074815595363,0.01931,0.0152471083070453,1.1675758421139328
31,31,2022-12-05,VET/USDT,0.01932,0.0157728706624606,0.0196,0.0118740320082602,0.01911,0.0047318611987381,0.01916,-0.0077679958570688,0.9535486668981721
32,32,2022-12-06,VET/USDT,0.01916,-0.0082815734989648,0.01939,-0.0107142857142856,0.01902,-0.0047095761381475,0.01922,0.0031315240083507,0.4333295192813021
33,33,2022-12-07,VET/USDT,0.01922,0.0031315240083507,0.01932,-0.0036101083032491,0.01839,-0.0331230283911671,0.01867,-0.0286160249739855,1.9380869774074145
34,34,2022-12-08,VET/USDT,0.01868,-0.0280957336108221,0.01914,-0.0093167701863353,0.01854,0.0081566068515497,0.0191,0.0230316014997322,1.0008124272814005
35,35,2022-12-09,VET/USDT,0.0191,0.0224839400428265,0.01933,0.0099268547544408,0.01887,0.0177993527508091,0.01899,-0.0057591623036649,1.0382707497860386
36,36,2022-12-10,VET/USDT,0.01899,-0.0057591623036649,0.01964,0.016037247801345,0.01899,0.0063593004769475,0.0192,0.0110584518167455,-177.02369668238524
37,37,2022-12-11,VET/USDT,0.01919,0.0105318588730909,0.01952,-0.0061099796334013,0.019,0.0005265929436544,0.01902,-0.009375,3.783464155277896
38,38,2022-12-12,VET/USDT,0.01902,-0.0088587806149036,0.01902,-0.0256147540983606,0.0185,-0.0263157894736841,0.01892,-0.0052576235541534,-0.7198810811339037
39,39,2022-12-13,VET/USDT,0.01892,-0.0052576235541534,0.01936,0.017875920084122,0.01816,-0.0183783783783784,0.01909,0.0089852008456658,0.2737510915250686
40,40,2022-12-14,VET/USDT,0.01909,0.0089852008456658,0.01916,-0.0103305785123966,0.01852,0.0198237885462555,0.01874,-0.0183342063907805,-11.45465793793314
41,41,2022-12-15,VET/USDT,0.01873,-0.0188580408590884,0.01877,-0.0203549060542798,0.01808,-0.0237580993520517,0.01815,-0.0314834578441836,1.2544587688697126
42,42,2022-12-16,VET/USDT,0.01816,-0.0304324612920449,0.01864,-0.0069259456579647,0.01666,-0.0785398230088494,0.01688,-0.0699724517906336,1.676929198188181
43,43,2022-12-17,VET/USDT,0.01689,-0.0699339207048458,0.01704,-0.0858369098712447,0.01628,-0.0228091236494598,0.01688,0.0,0.0
44,44,2022-12-18,VET/USDT,0.01689,0.0,0.01692,-0.0070422535211266,0.0165,0.0135135135135135,0.01664,-0.014218009478673,6.226278266226658
45,45,2022-12-19,VET/USDT,0.01664,-0.0148016577856719,0.0168,-0.0070921985815604,0.01562,-0.0533333333333333,0.01579,-0.0510817307692307,2.856435161122687
46,46,2022-12-20,VET/USDT,0.0158,-0.050480769230769,0.01655,-0.0148809523809524,0.01575,0.0083226632522406,0.01628,0.0310322989233693,1.1170540381128997
47,47,2022-12-21,VET/USDT,0.01628,0.0303797468354429,0.01648,-0.0042296072507551,0.01596,0.0133333333333331,0.01639,0.0067567567567567,-1.610370844818508
48,48,2022-12-22,VET/USDT,0.01638,0.0061425061425059,0.01641,-0.004247572815534,0.01584,-0.0075187969924811,0.01638,-0.0006101281269066,3.1682729607816755
49,49,2022-12-23,VET/USDT,0.01639,0.0006105006105006,0.01654,0.0079219987812308,0.01621,0.0233585858585858,0.01627,-0.0067155067155066,2.63136329209004
50,50,2022-12-24,VET/USDT,0.01627,-0.0073215375228796,0.01637,-0.0102781136638452,0.01614,-0.0043183220234421,0.01626,-0.0006146281499692,-0.17897498115686072
51,51,2022-12-25,VET/USDT,0.01626,-0.0006146281499692,0.01628,-0.0054978619425778,0.01593,-0.0130111524163569,0.01616,-0.0061500615006149,25.821240257310144
52,52,2022-12-26,VET/USDT,0.01615,-0.0067650676506764,0.01618,-0.0061425061425061,0.0159,-0.0018832391713746,0.01618,0.0012376237623761,0.2386780397219161
53,53,2022-12-27,VET/USDT,0.01618,0.0018575851393187,0.01624,0.0037082818294191,0.0157,-0.0125786163522013,0.01599,-0.0117428924598268,0.9326506935918508
54,54,2022-12-28,VET/USDT,0.016,-0.011124845488257,0.01604,-0.0123152709359607,0.01542,-0.0178343949044584,0.01563,-0.022514071294559,2.3648423773189062
55,55,2022-12-29,VET/USDT,0.01563,-0.0231249999999999,0.01584,-0.0124688279301744,0.0154,-0.0012970168612191,0.01572,0.0057581573896352,1.105872973016288
56,56,2022-12-30,VET/USDT,0.01571,0.0051183621241199,0.0158,-0.0025252525252523,0.01533,-0.0045454545454546,0.01568,-0.0025445292620865,1.6284860001938517
57,57,2022-12-31,VET/USDT,0.01568,-0.001909611712285,0.01584,0.00253164556962,0.01553,0.0130463144161774,0.0158,0.0076530612244898,-1.952951155877285
