,Unnamed: 0,Unnamed: 0.1,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,0,2022-11-04,DOGE/USDT,0.12262,,0.12915,,0.11552,,0.12613,,
1,1,1,2022-11-05,DOGE/USDT,0.12612,0.0285434676235525,0.136,0.0530391018195897,0.12013,0.0399065096952908,0.12445,-0.0133195908982794,-1.8673492509385596
2,2,2,2022-11-06,DOGE/USDT,0.12444,-0.0133206470028545,0.1277,-0.0610294117647058,0.11183,-0.0690918171980354,0.11477,-0.0777822418642025,4.207097054001273
3,3,3,2022-11-07,DOGE/USDT,0.11477,-0.0777081324333012,0.11908,-0.0675019577133907,0.10717,-0.0416703925601359,0.11123,-0.0308442972902326,2.0506214805048213
4,4,4,2022-11-08,DOGE/USDT,0.11124,-0.0307571665069268,0.113,-0.0510581121934834,0.0777,-0.2749836708033965,0.08827,-0.2064191315292636,2.079555346057129
5,5,5,2022-11-09,DOGE/USDT,0.08827,-0.2064904710535778,0.09219,-0.1841592920353982,0.07053,-0.0922779922779923,0.0745,-0.155998640534723,1.1024693706361148
6,6,6,2022-11-10,DOGE/USDT,0.07452,-0.1557720629885578,0.09461,0.0262501355895434,0.07306,0.0358712604565434,0.08978,0.2051006711409395,1.9458387558240045
7,7,7,2022-11-11,DOGE/USDT,0.08976,0.2045088566827697,0.09355,-0.0112038896522567,0.08001,0.0951272926361894,0.08509,-0.0522388059701492,1.7320907612491403
8,8,8,2022-11-12,DOGE/USDT,0.08511,-0.0518048128342245,0.0952,0.0176376269374667,0.07845,-0.0194975628046493,0.08815,0.035961922670114,-2.3772651054287985
9,9,9,2022-11-13,DOGE/USDT,0.08814,0.0356009869580542,0.09157,-0.0381302521008404,0.08269,0.0540471637985977,0.08495,-0.0363017583664209,1.2655953918191278
10,10,10,2022-11-14,DOGE/USDT,0.08496,-0.036078965282505,0.0915,-0.0007644425030032,0.07917,-0.0425686298222275,0.08595,0.0117716303708064,0.6637511073882655
11,11,11,2022-11-15,DOGE/USDT,0.08594,0.0115348399246706,0.0895,-0.0218579234972677,0.0847,0.0698496905393455,0.08706,0.012914485165794,0.7635152418395162
12,12,12,2022-11-16,DOGE/USDT,0.08705,0.0129159878985338,0.09121,0.0191061452513967,0.08338,-0.0155844155844155,0.08548,-0.018148403399954,1.2897622557889086
