,Unnamed: 0,Unnamed: 0.1,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change,relative_strength
0,0,0,2022-11-04,YGG/USDT,0.3064,,0.4839,,0.3047,,0.3831,,
1,1,1,2022-11-05,YGG/USDT,0.3829,0.2496736292428198,0.478,-0.0121926017772266,0.35,0.1486708237610763,0.3693,-0.0360219263899764,-5.050118864414642
2,2,2,2022-11-06,YGG/USDT,0.3695,-0.0349960825280752,0.3707,-0.2244769874476987,0.3389,-0.0317142857142856,0.341,-0.0766314649336582,4.144853666329855
3,3,3,2022-11-07,YGG/USDT,0.3406,-0.0782138024357239,0.3496,-0.0569193417858104,0.3175,-0.0631454706403068,0.3229,-0.0530791788856305,3.5288631595734126
4,4,4,2022-11-08,YGG/USDT,0.323,-0.0516735173223722,0.3299,-0.0563501144164759,0.2326,-0.2674015748031496,0.2559,-0.2074945803654382,2.090389881403291
5,5,5,2022-11-09,YGG/USDT,0.2552,-0.209907120743034,0.2621,-0.2055168232797818,0.201,-0.1358555460017196,0.2082,-0.1864009378663541,1.317327663568705
6,6,6,2022-11-10,YGG/USDT,0.2084,-0.1833855799373039,0.2626,0.0019076688286914,0.2041,0.0154228855721392,0.248,0.191162343900096,1.8136025364800248
7,7,7,2022-11-11,YGG/USDT,0.2481,0.1904990403071016,0.28,0.0662604722010664,0.2274,0.1141597256246937,0.2507,0.0108870967741934,-0.360985275011481
8,8,8,2022-11-12,YGG/USDT,0.2517,0.0145102781136639,0.2523,-0.0989285714285714,0.2277,0.0013192612137205,0.2315,-0.0765855604307936,5.06269317305267
9,9,9,2022-11-13,YGG/USDT,0.232,-0.0782677791021055,0.242,-0.0408244153785177,0.2178,-0.0434782608695653,0.2267,-0.0207343412526997,0.7228654457161271
10,10,10,2022-11-14,YGG/USDT,0.226,-0.0258620689655172,0.2278,-0.0586776859504132,0.207,-0.0495867768595041,0.2186,-0.0357300397000441,-2.0146617478532276
11,11,11,2022-11-15,YGG/USDT,0.2187,-0.0323008849557522,0.2353,0.0329236172080773,0.2175,0.0507246376811594,0.2249,0.0288197621225982,1.7038486137314046
