,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change
0,1667520000000,ONG/USDT,0.3238,,0.338,,0.3202,,0.3378,
1,1667606400000,ONG/USDT,0.338,0.04385423100679442,0.347,0.026627218934911046,0.3346,0.04497189256714562,0.3384,0.001776198934280604
2,1667692800000,ONG/USDT,0.3375,-0.0014792899408283544,0.3401,-0.019884726224783766,0.3257,-0.02659892408846387,0.3286,-0.02895981087470445
3,1667779200000,ONG/USDT,0.3284,-0.026962962962962966,0.3357,-0.012937371361364303,0.3205,-0.015965612526865125,0.3294,0.00243457090687782
4,1667865600000,ONG/USDT,0.3284,0.0,0.3305,-0.015490020851951058,0.27,-0.15756630265210603,0.2867,-0.12962962962962965
5,1667952000000,ONG/USDT,0.2875,-0.12454323995127903,0.2922,-0.11588502269288958,0.2095,-0.2240740740740742,0.2174,-0.24171607952563656
6,1668038400000,ONG/USDT,0.2172,-0.24452173913043473,0.2617,-0.10438056125941142,0.2152,0.027207637231503545,0.2563,0.1789328426862924
7,1668124800000,ONG/USDT,0.2554,0.1758747697974219,0.2621,0.0015284677111195855,0.2324,0.07992565055762069,0.2429,-0.05228248146703074
8,1668211200000,ONG/USDT,0.2437,-0.04581049334377452,0.302,0.15223197252956888,0.2296,-0.012048192771084376,0.24,-0.01193906957595725
9,1668297600000,ONG/USDT,0.24,-0.015182601559294295,0.2424,-0.1973509933774834,0.2232,-0.027874564459930307,0.2294,-0.04416666666666669
10,1668384000000,ONG/USDT,0.2294,-0.04416666666666669,0.2296,-0.05280528052805278,0.2104,-0.05734767025089604,0.2276,-0.007846556233653046
11,1668470400000,ONG/USDT,0.2281,-0.005666957279860441,0.255,0.11062717770034847,0.2242,0.06558935361216722,0.239,0.05008787346221433
12,1668556800000,ONG/USDT,0.239,0.04778605874616404,0.2434,-0.04549019607843141,0.2277,0.015611061552185612,0.2351,-0.016317991631799145
13,1668643200000,ONG/USDT,0.2358,-0.013389121338912013,0.2358,-0.03122432210353321,0.226,-0.007465963987703161,0.2322,-0.012335176520629543
14,1668729600000,ONG/USDT,0.2325,-0.013994910941475869,0.2432,0.031382527565733565,0.2309,0.021681415929203585,0.2382,0.025839793281653867
15,1668816000000,ONG/USDT,0.2377,0.022365591397849327,0.288,0.18421052631578938,0.2366,0.0246860112602858,0.2537,0.06507136859781681
16,1668902400000,ONG/USDT,0.2537,0.06731173748422381,0.365,0.26736111111111116,0.2429,0.026627218934911268,0.2537,0.0
17,1668988800000,ONG/USDT,0.2529,-0.0031533307055575666,0.2533,-0.30602739726027384,0.2331,-0.04034582132564846,0.2452,-0.033504138746551004
18,1669075200000,ONG/USDT,0.2468,-0.024120205614867607,0.2654,0.04776944334780886,0.2337,0.002574002574002421,0.2489,0.015089722675367012
19,1669161600000,ONG/USDT,0.2494,0.010534846029173428,0.2584,-0.026375282592313476,0.245,0.048352588789045914,0.258,0.036560867818400844
20,1669248000000,ONG/USDT,0.2575,0.03247794707297502,0.259,0.0023219814241486336,0.2442,-0.0032653061224489077,0.2566,-0.005426356589147363
21,1669334400000,ONG/USDT,0.2566,-0.0034951456310680085,0.2585,-0.0019305019305019266,0.2442,0.0,0.2546,-0.0077942322681215925
22,1669420800000,ONG/USDT,0.2546,-0.0077942322681215925,0.2561,-0.009284332688588082,0.2479,0.015151515151515138,0.255,0.0015710919088767206
23,1669507200000,ONG/USDT,0.254,-0.00235663786331497,0.2608,0.01835220616946498,0.2518,0.01573215006050832,0.2559,0.003529411764706003
24,1669593600000,ONG/USDT,0.2559,0.007480314960629952,0.2559,-0.018788343558282072,0.2404,-0.04527402700556005,0.2541,-0.00703399765533419
25,1669680000000,ONG/USDT,0.2541,-0.00703399765533419,0.286,0.11762407190308699,0.2476,0.029950083194675514,0.2586,0.017709563164108655
26,1669766400000,ONG/USDT,0.2579,0.01495474222746962,0.263,-0.0804195804195803,0.2544,0.027463651050080973,0.2629,0.016627996906419362
27,1669852800000,ONG/USDT,0.2627,0.01861186506397816,0.2628,-0.0007604562737644205,0.2558,0.005503144654088077,0.2588,-0.015595283377710323
28,1669939200000,ONG/USDT,0.2599,-0.010658545869813407,0.2631,0.0011415525114155667,0.2529,-0.011336982017201014,0.2631,0.016615146831530314
29,1670025600000,ONG/USDT,0.2626,0.010388611004232384,0.2628,-0.0011402508551882073,0.257,0.016211941478845304,0.2597,-0.012922843025465647
30,1670112000000,ONG/USDT,0.2584,-0.015993907083015957,0.262,-0.003044140030441289,0.2561,-0.0035019455252919274,0.262,0.008856372737774398
31,1670198400000,ONG/USDT,0.261,0.010061919504643857,0.2676,0.021374045801526798,0.2506,-0.02147598594299105,0.2572,-0.018320610687022953
32,1670284800000,ONG/USDT,0.2572,-0.014559386973180155,0.2603,-0.027279521674140605,0.255,0.017557861133280284,0.2597,0.009720062208398161
33,1670371200000,ONG/USDT,0.26,0.010886469673405896,0.26,-0.0011525163273145012,0.2471,-0.030980392156862768,0.2526,-0.027339237581825215
34,1670457600000,ONG/USDT,0.2543,-0.021923076923076823,0.2637,0.014230769230769047,0.249,0.007689194658033305,0.2595,0.027315914489311144
35,1670544000000,ONG/USDT,0.2586,0.016909162406606226,0.2632,-0.0018960940462646736,0.2565,0.030120481927710774,0.2621,0.010019267822735989
36,1670630400000,ONG/USDT,0.2621,0.013534416086620205,0.286,0.08662613981762912,0.2587,0.008576998050682239,0.2655,0.01297214803510105
37,1670716800000,ONG/USDT,0.2652,0.01182754673788633,0.2712,-0.051748251748251706,0.2605,0.006957866254348799,0.261,-0.016949152542372947
38,1670803200000,ONG/USDT,0.2616,-0.013574660633484115,0.2616,-0.03539823008849552,0.2486,-0.045681381957773604,0.2567,-0.016475095785440708
39,1670889600000,ONG/USDT,0.2569,-0.017966360856269015,0.3075,0.1754587155963303,0.2515,0.01166532582461799,0.2818,0.09777950915465539
40,1670976000000,ONG/USDT,0.2814,0.0953678474114441,0.2815,-0.08455284552845532,0.2626,0.044135188866799124,0.2643,-0.06210078069552882
41,1671062400000,ONG/USDT,0.2649,-0.05863539445628985,0.2695,-0.04262877442273516,0.2505,-0.04607768469154605,0.2543,-0.03783579265985604
42,1671148800000,ONG/USDT,0.2543,-0.040015100037750106,0.2576,-0.04415584415584428,0.2248,-0.10259481037924156,0.229,-0.09948879276445144
43,1671235200000,ONG/USDT,0.2286,-0.10106173810460095,0.2313,-0.10209627329192539,0.2175,-0.03247330960854089,0.2281,-0.003930131004366899
44,1671321600000,ONG/USDT,0.2279,-0.0030621172353456627,0.2333,0.008646779074794608,0.2245,0.03218390804597715,0.231,0.012713722051731713
45,1671408000000,ONG/USDT,0.2308,0.012724879333040784,0.2319,-0.0060008572653236225,0.21,-0.06458797327394217,0.2178,-0.05714285714285716
46,1671494400000,ONG/USDT,0.218,-0.0554592720970537,0.2362,0.018542475204829767,0.214,0.01904761904761898,0.2319,0.06473829201101933
47,1671580800000,ONG/USDT,0.232,0.06422018348623859,0.2364,0.0008467400508043177,0.2174,0.015887850467289688,0.2299,-0.00862440707201384
48,1671667200000,ONG/USDT,0.2301,-0.008189655172413879,0.2319,-0.019035532994923887,0.2237,0.02897884084636604,0.2309,0.004349717268377518
49,1671753600000,ONG/USDT,0.2298,-0.0013037809647978849,0.2346,0.011642949547218562,0.2276,0.01743406347787202,0.2313,0.0017323516673886097
