,Kline open time,Coin,Open price,Daily Open price pct_change,High price,Daily High price pct_change,Low price,Daily Low price pct_change,Close price,Daily Close price pct_change
0,2022-11-04,ZRX/USDT,0.2626,,0.2832,,0.2614,,0.2813,
1,2022-11-05,ZRX/USDT,0.2812,0.07083015993907082,0.2869,0.013064971751412413,0.2693,0.030221882172914993,0.2742,-0.025239957340917107
2,2022-11-06,ZRX/USDT,0.2742,-0.024893314366998598,0.2754,-0.04008365284071114,0.2555,-0.05124396583735602,0.2566,-0.06418672501823486
3,2022-11-07,ZRX/USDT,0.2566,-0.06418672501823486,0.2633,-0.04393609295570078,0.2514,-0.016046966731898205,0.2581,0.005845674201091278
4,2022-11-08,ZRX/USDT,0.2579,0.005066250974279152,0.2617,-0.006076718571971118,0.1917,-0.23747016706443913,0.2106,-0.18403719488570314
5,2022-11-09,ZRX/USDT,0.2106,-0.18340442031795268,0.2349,-0.10240733664501334,0.16,-0.1653625456442358,0.1644,-0.2193732193732194
6,2022-11-10,ZRX/USDT,0.1644,-0.2193732193732194,0.1978,-0.1579395487441464,0.1615,0.009374999999999911,0.1944,0.18248175182481763
7,2022-11-11,ZRX/USDT,0.1944,0.18248175182481763,0.197,-0.004044489383215333,0.1774,0.098452012383901,0.1868,-0.039094650205761305
8,2022-11-12,ZRX/USDT,0.1869,-0.038580246913580085,0.1871,-0.0502538071065991,0.1744,-0.016910935738444155,0.1762,-0.05674518201284795
9,2022-11-13,ZRX/USDT,0.1763,-0.05671482075976453,0.1813,-0.030999465526456493,0.1686,-0.03325688073394495,0.1718,-0.02497162315550505
10,2022-11-14,ZRX/USDT,0.1718,-0.02552467385138968,0.1783,-0.016547159404302292,0.1604,-0.048635824436536246,0.1768,0.029103608847497187
11,2022-11-15,ZRX/USDT,0.1769,0.02968568102444702,0.1951,0.09422321929332589,0.1738,0.08354114713216965,0.1857,0.05033936651583715
12,2022-11-16,ZRX/USDT,0.1857,0.049745618993781715,0.1866,-0.04356740133264991,0.1743,0.0028768699654775354,0.1804,-0.0285406569736133
13,2022-11-17,ZRX/USDT,0.1803,-0.029079159935379684,0.1819,-0.02518756698821001,0.1747,0.0022948938611588865,0.1777,-0.014966740576496718
14,2022-11-18,ZRX/USDT,0.1777,-0.014420410427065988,0.183,0.006047278724573779,0.1777,0.017172295363480305,0.1806,0.016319639842431233
15,2022-11-19,ZRX/USDT,0.1806,0.016319639842431233,0.1915,0.04644808743169393,0.178,0.0016882386043894915,0.1885,0.0437430786267996
16,2022-11-20,ZRX/USDT,0.1887,0.04485049833887045,0.2098,0.09556135770234975,0.1763,-0.00955056179775271,0.1766,-0.06312997347480098
17,2022-11-21,ZRX/USDT,0.1765,-0.06465288818230008,0.1892,-0.09818875119161097,0.1717,-0.026091888825865106,0.1799,0.018686296715741735
18,2022-11-22,ZRX/USDT,0.18,0.019830028328611915,0.1919,0.014270613107822294,0.1739,0.012813046010483387,0.1918,0.06614785992217898
19,2022-11-23,ZRX/USDT,0.1918,0.06555555555555559,0.199,0.03699843668577407,0.1892,0.08798159861989663,0.1986,0.035453597497393075
20,2022-11-24,ZRX/USDT,0.1985,0.03493222106360805,0.2243,0.12713567839195972,0.1966,0.039112050739957605,0.1995,0.0045317220543807935
21,2022-11-25,ZRX/USDT,0.1994,0.00453400503778334,0.2002,-0.10744538564422657,0.1897,-0.03509664292980663,0.1934,-0.030576441102757035
22,2022-11-26,ZRX/USDT,0.1935,-0.029588766298896618,0.1963,-0.01948051948051943,0.1893,-0.0021085925144966877,0.1924,-0.005170630816959676
23,2022-11-27,ZRX/USDT,0.1923,-0.006201550387596955,0.2257,0.14977075904228232,0.1883,-0.005282620179609121,0.1895,-0.015072765072765004
24,2022-11-28,ZRX/USDT,0.1895,-0.014560582423296942,0.1907,-0.155073105892778,0.1794,-0.047265002655337174,0.1845,-0.02638522427440637
25,2022-11-29,ZRX/USDT,0.1844,-0.026912928759894372,0.1882,-0.013109596224436304,0.1821,0.015050167224080369,0.1865,0.01084010840108407
26,2022-11-30,ZRX/USDT,0.1866,0.011930585683296968,0.2157,0.1461211477151967,0.1866,0.02471169686985153,0.1987,0.06541554959785523
27,2022-12-01,ZRX/USDT,0.1987,0.06484458735262599,0.1989,-0.07788595271210019,0.19,0.018220793140407254,0.1929,-0.029189733266230533
28,2022-12-02,ZRX/USDT,0.1931,-0.028183190739808683,0.1937,-0.02614379084967311,0.1856,-0.023157894736842155,0.1923,-0.0031104199066873672
29,2022-12-03,ZRX/USDT,0.1924,-0.0036250647332988217,0.1982,0.023231801755291492,0.1879,0.012392241379310498,0.1894,-0.015080603224128852
30,2022-12-04,ZRX/USDT,0.1892,-0.016632016632016522,0.1971,-0.0055499495459131465,0.1891,0.006386375731772143,0.1958,0.0337909186906018
31,2022-12-05,ZRX/USDT,0.1958,0.03488372093023262,0.1969,-0.0010147133434804667,0.1892,0.0005288207297726721,0.191,-0.024514811031664974
32,2022-12-06,ZRX/USDT,0.1911,-0.02400408580183866,0.1931,-0.01929913661757232,0.1898,0.003171247357293794,0.1922,0.006282722513089034
33,2022-12-07,ZRX/USDT,0.1922,0.005756148613291545,0.1929,-0.0010357327809425998,0.1817,-0.042676501580611204,0.1832,-0.04682622268470349
34,2022-12-08,ZRX/USDT,0.1834,-0.0457856399583767,0.1893,-0.018662519440124425,0.182,0.00165107319757829,0.1886,0.029475982532751077
35,2022-12-09,ZRX/USDT,0.1887,0.02889858233369691,0.1918,0.013206550449022636,0.1875,0.030219780219780334,0.189,0.0021208907741252503
36,2022-12-10,ZRX/USDT,0.1889,0.0010598834128245915,0.2006,0.04588112617309692,0.1887,0.006399999999999961,0.1924,0.017989417989418
37,2022-12-11,ZRX/USDT,0.1923,0.017998941238750676,0.2033,0.013459621136590272,0.1918,0.016428192898781058,0.1949,0.012993762993763092
38,2022-12-12,ZRX/USDT,0.1948,0.013000520020800765,0.1948,-0.0418101328086572,0.1844,-0.03858185610010423,0.1897,-0.0266803488968701
39,2022-12-13,ZRX/USDT,0.1899,-0.02515400410677615,0.194,-0.004106776180698102,0.1801,-0.02331887201735361,0.1926,0.015287295730100015
40,2022-12-14,ZRX/USDT,0.1926,0.0142180094786728,0.1964,0.012371134020618513,0.189,0.04941699056079951,0.191,-0.008307372793354029
41,2022-12-15,ZRX/USDT,0.1911,-0.007788161993769527,0.1937,-0.013747454175152662,0.1868,-0.011640211640211673,0.187,-0.020942408376963373
42,2022-12-16,ZRX/USDT,0.1871,-0.020931449502878063,0.189,-0.024264326277749104,0.1632,-0.12633832976445392,0.1665,-0.10962566844919786
43,2022-12-17,ZRX/USDT,0.1662,-0.11170497060395512,0.1715,-0.09259259259259256,0.1611,-0.012867647058823595,0.1684,0.01141141141141122
44,2022-12-18,ZRX/USDT,0.1683,0.01263537906137202,0.1694,-0.01224489795918382,0.164,0.018001241464928652,0.1679,-0.002969121140142472
45,2022-12-19,ZRX/USDT,0.1679,-0.002376708259061222,0.1706,0.007083825265643551,0.1561,-0.04817073170731723,0.1585,-0.05598570577724826
